gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	MT-CD45-	MT-Lymphoid-B	MT-Lymphoid-T-NK	MT-MAST	MT-Myeloid	PT-CD45-	PT-Lymphoid-B	PT-Lymphoid-T-NK	PT-MAST	PT-Myeloid
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	0.139	0.0	0.0	0.0	0.022	0.43	0.004	0.001	0.0	0.004
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	0.139	0.0	0.0	0.0	0.022	0.43	0.004	0.001	0.0	0.004
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0F21DBF93	0.139	0.0	0.0	0.0	0.022	0.43	0.004	0.001	0.0	0.004
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0938C6980	0.139	0.0	0.0	0.0	0.022	0.43	0.004	0.001	0.0	0.004
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS035E5A708	0.139	0.0	0.0	0.0	0.022	0.43	0.004	0.001	0.0	0.004
PTN	P21246	False	PTN_HUMAN		CPI-SS0BFB29A42	0.056	0.0	0.003	0.0	0.0	0.214	0.0	0.0	0.0	0.0
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS08FAC0A55	0.073	0.278	0.738	0.0	0.488	0.271	0.539	0.857	1.145	0.488
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0CCCF7C69	0.073	0.278	0.738	0.0	0.488	0.271	0.539	0.857	1.145	0.488
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS06AA638A8	0.073	0.278	0.738	0.0	0.488	0.271	0.539	0.857	1.145	0.488
SEMA4G	Q9NTN9	False	SEM4G_HUMAN		CPI-SS0C0A61F92	0.153	0.0	0.004	0.0	0.005	0.05	0.003	0.002	0.031	0.009
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0C03F7CDC	0.028	0.0	0.0	0.0	0.0	0.07	0.0	0.001	0.0	0.0
LTBR	P36941	False	TNR3_HUMAN		CPI-SS03156A825	0.86	0.0	0.003	0.0	0.601	0.817	0.013	0.002	0.099	0.543
LTBR	P36941	False	TNR3_HUMAN		CPI-SS0859C173B	0.86	0.0	0.003	0.0	0.601	0.817	0.013	0.002	0.099	0.543
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0110361CB	0.416	0.797	0.715	1.302	0.801	0.612	0.973	0.826	0.54	0.985
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0C28FEC7D	0.416	0.797	0.715	1.302	0.801	0.612	0.973	0.826	0.54	0.985
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS019C98396	0.416	0.797	0.715	1.302	0.801	0.612	0.973	0.826	0.54	0.985
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0879B8E95	0.416	0.797	0.715	1.302	0.801	0.612	0.973	0.826	0.54	0.985
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS02ACCF1F7	0.416	0.797	0.715	1.302	0.801	0.612	0.973	0.826	0.54	0.985
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS08330207B	0.416	0.797	0.715	1.302	0.801	0.612	0.973	0.826	0.54	0.985
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0B89DD8C1	0.0	0.38	0.0	0.0	0.0	0.008	0.991	0.006	0.0	0.02
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0C412B7DE	0.0	0.38	0.0	0.0	0.0	0.008	0.991	0.006	0.0	0.02
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS095E52E66	0.207	0.028	0.047	1.302	0.195	0.407	0.058	0.055	0.054	0.341
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS059EEFDC6	0.207	0.028	0.047	1.302	0.195	0.407	0.058	0.055	0.054	0.341
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A81A3626	0.197	0.1	0.128	0.0	0.232	0.511	0.14	0.206	0.194	0.335
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0B34CBA4B	0.092	0.012	0.088	0.0	0.015	0.04	0.012	0.069	0.025	0.004
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	0.092	0.012	0.088	0.0	0.015	0.04	0.012	0.069	0.025	0.004
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS08A54963F	0.115	0.0	0.004	0.0	0.022	0.08	0.0	0.001	0.0	0.036
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS046F6F0C1	0.115	0.0	0.004	0.0	0.022	0.08	0.0	0.001	0.0	0.036
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C875BA24	0.046	0.0	0.0	0.0	0.0	0.155	0.004	0.0	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.046	0.0	0.0	0.0	0.0	0.155	0.004	0.0	0.0	0.0
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS073811AB3	0.002	0.0	0.002	1.639	0.018	0.359	0.006	0.008	0.019	0.08
MRGPRX2	Q96LB1	False	MRGX2_HUMAN		CPI-SS0522A6CFA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
MC4R	P32245	False	MC4R_HUMAN		CPI-SS09CF5B145	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
MC4R	P32245	False	MC4R_HUMAN		CPI-SS098F8DB82	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
MC5R	P33032	False	MC5R_HUMAN		CPI-SS0CC136A8D	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0
MC5R	P33032	False	MC5R_HUMAN		CPI-SS0BE6DBE1A	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0
MC1R	Q01726	False	MSHR_HUMAN		CPI-SS00BD8FF72	0.018	0.0	0.003	0.0	0.0	0.037	0.001	0.004	0.028	0.005
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS033A27302	0.351	0.0	0.001	0.0	0.0	0.137	0.001	0.0	0.0	0.0
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS0E9F84F1F	0.351	0.0	0.001	0.0	0.0	0.137	0.001	0.0	0.0	0.0
MARCO	Q9UEW3	False	MARCO_HUMAN		CPI-SS0DF5E47DB	0.0	0.0	0.001	0.0	0.469	0.003	0.003	0.0	0.0	0.202
CXCL16	Q9H2A7	False	CXL16_HUMAN		CPI-SS00F282936	0.338	0.135	0.1	0.0	1.246	0.23	0.1	0.053	0.77	1.072
CCL3	P10147	False	CCL3_HUMAN		CPI-SS04318D03E	0.003	0.045	0.134	0.0	0.28	0.028	0.102	0.237	0.0	1.212
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0AFE077D8	0.058	0.322	1.324	1.821	0.845	0.076	0.393	1.26	0.288	1.195
CCL2	P13500	False	CCL2_HUMAN		CPI-SS03165AD8C	0.055	0.0	0.0	0.0	0.061	0.535	0.003	0.002	0.024	0.055
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0AE4CF4E7	0.053	0.406	1.895	0.0	0.759	0.066	0.442	1.56	0.103	0.49
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0DA291AD9	0.053	0.406	1.895	0.0	0.759	0.066	0.442	1.56	0.103	0.49
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS073B0CE7A	0.009	0.011	0.092	0.0	0.33	0.044	0.053	0.254	0.0	1.33
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0BE8BE8E9	0.018	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.01
CCL8	P80075	False	CCL8_HUMAN		CPI-SS09AFCF898	0.018	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.01
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0F8C2FA91	0.018	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.01
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0E7EDE823	0.018	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.01
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0DFAF1FE2	0.018	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.01
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0ADA38C78	0.0	0.0	0.0	0.0	0.025	0.001	0.0	0.0	0.0	0.006
CCL7	P80098	False	CCL7_HUMAN		CPI-SS008EB600F	0.0	0.0	0.0	0.0	0.025	0.001	0.0	0.0	0.0	0.006
CCL7	P80098	False	CCL7_HUMAN		CPI-SS08B91FD2A	0.0	0.0	0.0	0.0	0.025	0.001	0.0	0.0	0.0	0.006
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0CBA3DA0D	0.0	0.0	0.0	0.0	0.025	0.001	0.0	0.0	0.0	0.006
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0B186A32C	0.0	0.0	0.0	0.0	0.025	0.001	0.0	0.0	0.0	0.006
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0638E0E29	0.0	0.0	0.0	0.0	0.025	0.001	0.0	0.0	0.0	0.006
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS045A5FC60	0.028	0.0	0.0	0.0	0.0	0.064	0.0	0.001	0.0	0.0
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS059CC19A3	0.028	0.0	0.0	0.0	0.0	0.064	0.0	0.001	0.0	0.0
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS0FA7A69D9	0.028	0.0	0.0	0.0	0.0	0.064	0.0	0.001	0.0	0.0
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS06B0861F1	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.016
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0C98C08DA	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.016
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0B887F7AC	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.016
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0EDD062F7	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.016
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS091B461CB	0.096	0.076	0.031	0.0	0.006	0.071	0.022	0.04	0.0	0.005
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS05B92CCC4	0.096	0.076	0.031	0.0	0.006	0.071	0.022	0.04	0.0	0.005
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS064C772FE	0.096	0.076	0.031	0.0	0.006	0.071	0.022	0.04	0.0	0.005
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS092C1B321	0.014	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS04EE957D8	0.014	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS0815A0EE0	0.014	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0
CCL23	P55773	False	CCL23_HUMAN		CPI-SS09199F78C	0.009	0.0	0.003	0.0	0.0	0.007	0.0	0.001	0.074	0.016
CCL23	P55773	False	CCL23_HUMAN		CPI-SS0D57FCA8C	0.009	0.0	0.003	0.0	0.0	0.007	0.0	0.001	0.074	0.016
CCL18	P55774	False	CCL18_HUMAN		CPI-SS041751A4D	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.008	0.0	0.026
CCL18	P55774	False	CCL18_HUMAN		CPI-SS03188FD02	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.008	0.0	0.026
CCL15	Q16663	False	CCL15_HUMAN		CPI-SS0C84DF380	0.188	0.0	0.0	0.0	0.0	0.053	0.0	0.0	0.0	0.0
CCL15	Q16663	False	CCL15_HUMAN		CPI-SS006C89002	0.188	0.0	0.0	0.0	0.0	0.053	0.0	0.0	0.0	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS08920B6FF	0.004	0.735	0.224	0.0	0.446	0.031	0.414	0.481	0.065	0.378
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0A28DCA72	0.145	2.257	2.585	0.0	2.115	0.369	1.547	2.339	1.028	1.632
OXTR	P30559	False	OXYR_HUMAN		CPI-SS0C916344D	0.009	0.0	0.0	0.0	0.004	0.009	0.001	0.002	0.0	0.0
OXTR	P30559	False	OXYR_HUMAN		CPI-SS04B547174	0.009	0.0	0.0	0.0	0.004	0.009	0.001	0.002	0.0	0.0
AVPR2	P30518	False	V2R_HUMAN		CPI-SS0FCF733EA	0.007	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0
GHRHR	Q02643	False	GHRHR_HUMAN		CPI-SS074050495	0.005	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS032AD1183	0.017	0.0	0.0	0.0	0.0	0.052	0.0	0.001	0.0	0.0
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	0.93	0.0	0.012	0.0	0.005	0.268	0.0	0.003	0.0	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0E063192D	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0FC42EC80	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0F0D7F25C	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0D5E30C6C	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0BD5C2A23	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EGFR	P00533	False	EGFR_HUMAN		CPI-SS004C23DCE	0.294	0.0	0.0	0.0	0.003	0.425	0.0	0.0	0.0	0.0
LSR	Q86X29	False	LSR_HUMAN		CPI-SS0708FE6FF	0.876	0.325	0.296	0.0	0.129	0.254	0.393	0.26	0.057	0.036
NETO2	Q8NC67	False	NETO2_HUMAN		CPI-SS0E075E5AF	0.07	0.062	0.038	0.0	0.132	0.021	0.052	0.077	0.0	0.146
MS4A4A	Q96JQ5	False	M4A4A_HUMAN		CPI-SS0978D28AB	0.002	0.0	0.001	0.0	0.595	0.012	0.009	0.004	0.076	0.516
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS02572E1EF	0.114	0.0	0.003	0.0	0.004	0.091	0.007	0.008	0.0	0.003
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS034D3988F	0.114	0.0	0.003	0.0	0.004	0.091	0.007	0.008	0.0	0.003
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0057AB387	0.114	0.0	0.003	0.0	0.004	0.091	0.007	0.008	0.0	0.003
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0609FCF76	0.02	0.023	0.033	0.0	0.014	0.012	0.002	0.023	0.0	0.003
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0E5397537	0.02	0.023	0.033	0.0	0.014	0.012	0.002	0.023	0.0	0.003
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0EB5364D4	0.02	0.023	0.033	0.0	0.014	0.012	0.002	0.023	0.0	0.003
TNFRSF11A	Q9Y6Q6	False	TNR11_HUMAN		CPI-SS0ED2573CA	0.09	0.0	0.007	0.0	0.028	0.033	0.006	0.022	0.207	0.104
BAG6	P46379	False	BAG6_HUMAN		CPI-SS027AFFC0E	0.542	0.228	0.23	0.0	0.43	0.627	0.376	0.322	0.466	0.514
NCR3LG1	Q68D85	False	NR3L1_HUMAN		CPI-SS0F94547B2	0.096	0.011	0.011	0.0	0.066	0.044	0.003	0.008	0.0	0.107
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	1.266	1.275	1.369	1.821	1.511	1.465	1.658	1.52	1.425	1.634
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	0.119	0.0	0.084	0.0	0.255	0.304	0.027	0.093	0.122	0.314
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	0.119	0.0	0.084	0.0	0.255	0.304	0.027	0.093	0.122	0.314
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0BAB460FF	0.004	0.0	0.0	0.0	0.0	0.117	0.0	0.0	0.0	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS090FC28E1	0.374	0.0	0.008	0.0	0.016	0.25	0.006	0.006	0.115	0.004
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0B9E8C0DE	0.374	0.0	0.008	0.0	0.016	0.25	0.006	0.006	0.115	0.004
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0DC4D593E	0.367	0.0	0.043	1.302	0.04	0.347	0.017	0.034	0.122	0.054
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0111AAD26	0.367	0.0	0.043	1.302	0.04	0.347	0.017	0.034	0.122	0.054
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0FF55B42C	0.367	0.0	0.043	1.302	0.04	0.347	0.017	0.034	0.122	0.054
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0F21D6CA0	0.367	0.0	0.043	1.302	0.04	0.347	0.017	0.034	0.122	0.054
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0470AF83E	0.367	0.0	0.043	1.302	0.04	0.347	0.017	0.034	0.122	0.054
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS00046DCF3	0.367	0.0	0.043	1.302	0.04	0.347	0.017	0.034	0.122	0.054
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS08718E4FB	0.002	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0DA366C78	0.002	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0A5B945E3	0.002	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0865716E5	0.002	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0D41C7AF5	0.002	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS07CA5A6F1	0.002	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.175	0.027	0.0	0.0	0.005	0.141	0.003	0.0	0.0	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0586F2596	0.0	0.0	0.001	0.0	0.007	0.04	0.002	0.005	0.0	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS03A2EFDD5	0.0	0.0	0.001	0.0	0.007	0.04	0.002	0.005	0.0	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS02AFCED82	0.0	0.0	0.001	0.0	0.007	0.04	0.002	0.005	0.0	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0BEAB521F	0.0	0.0	0.001	0.0	0.007	0.04	0.002	0.005	0.0	0.0
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.247	0.0	0.001	0.0	0.025	0.15	0.0	0.0	0.0	0.016
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	0.018	0.0	0.0	0.0	0.006	0.005	0.0	0.002	0.0	0.028
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS01A8F745A	0.044	0.0	0.004	0.0	0.006	0.026	0.008	0.001	0.0	0.0
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS07BECB892	0.044	0.0	0.004	0.0	0.006	0.026	0.008	0.001	0.0	0.0
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0AB0604B5	0.044	0.0	0.004	0.0	0.006	0.026	0.008	0.001	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS05E6D620E	0.217	0.093	0.056	0.0	0.065	0.117	0.069	0.048	0.0	0.067
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS09F973C1A	0.217	0.093	0.056	0.0	0.065	0.117	0.069	0.048	0.0	0.067
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS041888D39	0.217	0.093	0.056	0.0	0.065	0.117	0.069	0.048	0.0	0.067
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS04C396C5D	0.0	0.0	0.011	1.302	0.008	0.01	0.003	0.014	0.812	0.0
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS052127A00	0.0	0.0	0.011	1.302	0.008	0.01	0.003	0.014	0.812	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0EDD4928A	0.027	0.0	0.027	1.302	0.018	0.022	0.002	0.016	0.0	0.016
NGFR	P08138	False	TNR16_HUMAN		CPI-SS08B85996F	0.027	0.0	0.027	1.302	0.018	0.022	0.002	0.016	0.0	0.016
DDR1	Q08345	False	DDR1_HUMAN		CPI-SS00D3CD86E	0.617	0.06	0.003	0.0	0.019	0.258	0.012	0.006	0.028	0.037
AGER	Q15109	False	RAGE_HUMAN		CPI-SS06006F870	0.008	0.031	0.013	0.0	0.03	0.016	0.006	0.025	0.029	0.043
PSAP	P07602	False	SAP_HUMAN		CPI-SS0AB647854	0.998	1.079	0.738	1.821	2.174	1.474	1.405	0.802	1.904	2.034
PSAP	P07602	False	SAP_HUMAN		CPI-SS082900482	0.998	1.079	0.738	1.821	2.174	1.474	1.405	0.802	1.904	2.034
IL16	Q14005	False	IL16_HUMAN		CPI-SS0A915097A	0.015	0.862	0.314	0.0	0.332	0.08	0.634	0.324	0.026	0.299
IL16	Q14005	False	IL16_HUMAN		CPI-SS070B0E458	0.015	0.862	0.314	0.0	0.332	0.08	0.634	0.324	0.026	0.299
IL16	Q14005	False	IL16_HUMAN		CPI-SS0D529E576	0.015	0.862	0.314	0.0	0.332	0.08	0.634	0.324	0.026	0.299
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS068C129D6	0.06	0.014	0.0	0.0	0.53	0.124	0.042	0.002	0.04	0.646
CELSR3	Q9NYQ7	False	CELR3_HUMAN		CPI-SS086615F9B	0.01	0.0	0.006	0.0	0.0	0.007	0.007	0.007	0.028	0.003
SCGB3A1	Q96QR1	False	SG3A1_HUMAN		CPI-SS04861AD1A	0.007	0.0	0.003	0.0	0.006	0.005	0.0	0.0	0.0	0.0
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS055B305F1	0.0	0.0	0.0	0.0	0.007	0.004	0.0	0.001	0.0	0.055
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS0A2949959	0.0	0.0	0.0	0.0	0.007	0.004	0.0	0.001	0.0	0.055
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS0A2D7895C	0.985	0.078	0.017	0.0	0.015	0.318	0.006	0.006	0.029	0.0
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS0322747C2	0.985	0.078	0.017	0.0	0.015	0.318	0.006	0.006	0.029	0.0
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS08C411721	0.985	0.078	0.017	0.0	0.015	0.318	0.006	0.006	0.029	0.0
CEACAM8	P31997	False	CEAM8_HUMAN		CPI-SS0CCDBBBC0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS0D449DE26	0.0	0.0	0.003	0.0	0.103	0.0	0.005	0.003	0.0	0.176
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS042EB8C7A	0.0	0.0	0.003	0.0	0.103	0.0	0.005	0.003	0.0	0.176
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS043E0F61D	0.0	0.0	0.003	0.0	0.103	0.0	0.005	0.003	0.0	0.176
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS05D406038	0.0	0.0	0.003	0.0	0.103	0.0	0.005	0.003	0.0	0.176
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS090987D9C	0.0	0.0	0.003	0.0	0.103	0.0	0.005	0.003	0.0	0.176
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS085C150CE	0.0	0.0	0.003	0.0	0.103	0.0	0.005	0.003	0.0	0.176
TNFRSF25	Q93038	False	TNR25_HUMAN		CPI-SS079DDF890	0.115	0.033	0.308	0.0	0.102	0.094	0.144	0.516	0.022	0.279
TNFRSF25	Q93038	False	TNR25_HUMAN		CPI-SS0B0CF0EDF	0.115	0.033	0.308	0.0	0.102	0.094	0.144	0.516	0.022	0.279
TNFRSF12A	Q9NP84	False	TNR12_HUMAN		CPI-SS02EF3E1BA	0.464	0.031	0.123	0.0	0.206	0.64	0.052	0.082	0.599	0.191
GPRC5B	Q9NZH0	False	GPC5B_HUMAN		CPI-SS08A819670	0.044	0.0	0.0	0.0	0.0	0.152	0.0	0.0	0.0	0.0
HCRTR1	O43613	False	OX1R_HUMAN		CPI-SS084816B12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089	0.0
HCRTR2	O43614	False	OX2R_HUMAN		CPI-SS02461AE98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	0.055	0.0	0.008	0.0	0.285	0.426	0.01	0.01	0.0	0.495
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS02371A6D6	0.207	0.0	0.0	0.0	0.032	0.117	0.003	0.0	0.0	0.021
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0C694CB44	0.073	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS082AD7B6A	0.004	0.0	0.0	0.0	0.053	0.509	0.008	0.001	0.0	0.048
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS02B567BC7	0.009	0.236	0.048	0.0	0.134	0.021	0.2	0.039	0.696	0.299
WNT3	P56703	False	WNT3_HUMAN		CPI-SS070C51D94	0.009	0.0	0.0	0.0	0.0	0.011	0.003	0.0	0.0	0.0
FAM3B	P58499	False	FAM3B_HUMAN		CPI-SS0A4EE6FE1	0.069	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0
RSPO4	Q2I0M5	False	RSPO4_HUMAN		CPI-SS05E001125	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0F102AAC5	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.005
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0DCA749B0	0.002	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.005
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0A874F65F	0.002	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.005
CKLF	Q9UBR5	False	CKLF_HUMAN		CPI-SS05B1FA8A8	0.299	0.316	0.713	1.639	0.8	0.381	0.524	0.737	0.968	0.786
